적재_연월,대여_STATION_번호,대여_STATION_명,X축좌표,Y축좌표,대여소_설치일,대여소_폐쇄일,거치대_수,운영여부,시스템_구분
20251219,SJ_00012,소담동_새샘216동앞BRT,127.297858,36.482487,,,,운영중,
20251219,SJ_00013,소담동_새샘217동앞BRT,127.298771,36.483134,,,,운영중,
20251219,SJ_00014,소담동_새샘308동앞BRT,127.297934,36.483150,,,,운영중,
20251219,SJ_00015,소담동_새샘307동앞BRT,127.298764,36.483792,,,,운영중,
20251219,SJ_00016,소담동_새샘316동앞,127.295300,36.484876,,,,운영중,
20251219,SJ_00017,소담동_새샘316동건너편,127.2949574,36.485002,,,,운영중,
20251219,SJ_00018,소담동_새샘301동건너편,127.2955006,36.4856544,,,,운영중,
20251219,SJ_00019,다정동_별뜰근린공원,127.235896,36.499667,,,,운영중,
20251219,SJ_00020,소담동_글벗초 건너편,127.2966195,36.4873522,,,,운영중,
20251219,SJ_00021,소담동_새샘803동 앞BRT2,127.301179,36.486802,,,,운영중,
20251219,SJ_00022,소담동_새샘803동 건너편BRT1,127.301857,36.486763,,,,운영중,
20251219,SJ_00023,소담동_새샘512동앞BRT(대전방향),127.3073797,36.4814521,,,,운영중,
20251219,SJ_00024,소담동_새샘511동앞BRT(대전방향),127.3075864,36.4809001,,,,운영중,
20251219,SJ_00025,소담동_새샘512동 건너편BRT 2,127.307869,36.481636,,,,운영중,
20251219,SJ_00026,소담동_새샘511동 건너편BRT,127.3080387,36.4810588,,,,운영중,
20251219,SJ_00027,소담동_새샘902동앞,127.298603,36.489872,,,,운영중,
20251219,SJ_00028,소담동_새샘903동건너편,127.2986594,36.4907828,,,,운영중,
20251219,SJ_00029,소담동_새샘602동버스정류장,127.307027,36.482323,,,,운영중,
20251219,SJ_00030,소담동_새샘602동버스정류장건너편,127.307528,36.482526,,,,운영중,
20251219,SJ_00031,반곡동_한국조세재정연구원 건너편 버스정류장,127.301434,36.493997,,,,운영중,
20251219,SJ_00032,반곡동_국책연구단지 건너편 버스정류장,127.303227,36.495907,,,,운영중,
20251219,SJ_00337,다정동_가온901옆,127.251968,36.495781,,,,운영중,
20251219,SJ_00338,어진동_정부세종청사안내동앞BRT,127.261713,36.504864,,,,운영중,
20251219,SJ_00339,어진동_정부세종청사버스터미널BRT1,127.261445,36.504057,,,,운영중,
20251219,SJ_00340,어진동_정부세종청사버스터미널BRT2,127.261286,36.503896,,,,운영중,
20251219,SJ_00341,어진동_산자부앞BRT,127.259844,36.500817,,,,운영중,
20251219,SJ_00342,나성동_도시통합정보센터앞BRT1,127.256616,36.494054,,,,운영중,
20251219,SJ_00343,나성동_도시통합정보센터앞BRT2,127.256564,36.493558,,,,운영중,
20251219,SJ_00344,다정동_가온803동남측,127.249746,36.494938,,,,운영중,
20251219,SJ_00345,다정동_가온806동 새움초등학교 사이,127.251881,36.494407,,,,운영중,
20251219,SJ_00346,다정동_가온1210동앞 공원,127.252272,36.494374,,,,운영중,
20251219,SJ_00347,나성동_엘지베스트샵,127.256943,36.491374,,,,운영중,
20251219,SJ_00348,다정동_가온707동,127.251984,36.490853,,,,운영중,
20251219,SJ_00349,새롬동_새뜸1010옆,127.252334,36.490511,,,,운영중,
20251219,SJ_00350,나성동_명동프라자건너편BRT,127.257360,36.488186,,,,운영중,
20251219,SJ_00351,종촌동_가재1101동앞,127.251714,36.504337,,,,운영중,
20251219,SJ_00352,나성동_명동프라자건너편BRT,127.257568,36.487754,,,,운영중,
20251219,SJ_00353,나성동_에스빌딩건너편BRT,127.257860,36.487143,,,,운영중,
20251219,SJ_00354,나성동_에스제이타워건너편BRT,127.258087,36.486723,,,,운영중,
20251219,SJ_00355,종촌동_복합커뮤니티센터,127.247303,36.504762,,,,운영중,
20251219,SJ_00356,나성동_국세청앞BRT,127.259548,36.484589,,,,운영중,
20251219,SJ_00358,나성동_소방청 BRT2,127.260765,36.482946,,,,운영중,
20251219,SJ_00359,나성동_한솔동환승주차장남측B,127.262017,36.481211,,,,운영중,
20251219,SJ_00360,종촌동_가재403동앞,127.244231,36.505287,,,,운영중,
20251219,SJ_00361,나성동_금강프라자건너편BRT,127.262975,36.479914,,,,운영중,
20251219,SJ_00362,나성동_LH분양홍보관(남쪽),127.268290,36.480811,,,,운영중,
20251219,SJ_00363,종촌동_가재302동앞,127.241438,36.504368,,,,운영중,
20251219,SJ_00364,나성동_나성동갈매로,127.266287,36.484868,,,,운영중,
20251219,SJ_00365,나성동_나릿재307동앞,127.263175,36.489469,,,,미운영,
20251219,SJ-00770,반곡동 더건강한약국 앞,127.3036238,36.4913255,,,,운영중,
20251219,SJ_00366,나성동_갈매로,127.262638,36.491111,,,,미운영,
20251219,SJ_00367,아름동_범지기408동건너편,127.2500061,36.5085051,,,,운영중,
20251219,SJ-00771,조치원 국립농산물품질관리원,127.2829701,36.6017296,,,,운영중,
20251219,SJ_00368,어진동_푸르지오시티1차1,127.263408,36.495654,,,,운영중,
20251219,SJ_00647,보람동_금강보행교 남측(우),127.288400,36.480947,,,,미운영,
20251219,SJ_00648,세종동_금강보행교북측(좌),127.283323,36.486493,,,,운영중,
20251219,SJ_00649,세종동_금강보행교 북측(우),127.283304,36.486074,,,,운영중,
20251219,SJ_00650,나성동_메가박스 건물 앞,127.263397,36.483728,,,,운영중,
20251219,SJ_00651,도담동_양지고등학교 정문 앞,127.267784,36.509530,,,,운영중,
20251219,SJ_00652,해밀동_해밀동 복합커뮤니티센터 앞,127.26765603,36.52689649,,,,운영중,
20251219,SJ_00653,도담동_도램마을 9단지 정류장BRT,127.261637,36.509061,,,,운영중,
20251219,SJ_00654,아름동_범지기 1023동 버스정류장,127.249473,36.519095,,,,운영중,
20251219,SJ_00655,다정동_가온7단지 정문 버스정류장,127.249677,36.491613,,,,운영중,
20251219,SJ_00656,어진동_세종경찰기동대 인근,127.266879,36.503281,,,,운영중,
20251219,SJ_00657,집현동_새나루1단지 후문(118동),127.317184,36.483881,,,,운영중,
20251219,SJ_00659,나성동_한림프라자 빌딩(수협은행),127.259176,36.484292,,,,운영중,
20251219,SJ_00660,어진동_한뜰406동 앞 버스정류장,127.254920,36.499012,,,,운영중,
20251219,SJ_00661,어진동_한뜰401동 앞,127.255611,36.501082,,,,운영중,
20251219,SJ_00662,집현동_새나루마을 803동 로터리,127.323787,36.489735,,,,운영중,
20251219,SJ_00663,가람동_수질복원센터 체육시설 앞 버스정류장 옆,127.2461695,36.464944,,,,운영중,
20251219,SJ_00664,어진동_정부세종청사 체육관 공원,127.264054,36.506353,,,,운영중,
20251219,SJ_00665,조치원_조치원읍 복합커뮤니티센터 ,127.2879463,36.5949812,,,,운영중,
20251219,SJ_00666,보람동_금남면 경계 금남구즉 로 로터리,127.2965535,36.4766377,,,,운영중,
20251219,SJ_00667,새롬동_새뜸마을 9단지 어울로 도로변,127.2573326,36.4830669,,,,운영중,
20251219,SJ_00668,한솔동_주택단지옆 공터자리,127.2488327,36.4799866,,,,운영중,
20251219,SJ_00669,한솔동_첫마을 7단지 정문 버스정류장인근 ,127.2554552,36.4745737,,,,운영중,
20251219,SJ_00670,소담동_새샘마을 5단지 501동 앞 버스정류장,127.304418,36.4814807,,,,운영중,
20251219,SJ_00671,아름동_아름 스포츠센터(코오롱 스포렉스) ,127.2455989,36.5119664,,,,운영중,
20251219,SJ_00672,집현동_새나루마을 1006동 앞 로터리,127.3226217,36.4936231,,,,운영중,
20251219,SJ_00673,집현동_새나루 11단지 앞 BRT정류장2(합강리방향),127.3229262,36.4978899,,,,운영중,
20251219,SJ_00674,보람동_금강시티타워 앞,127.2882746,36.4781508,,,,운영중,
20251219,SJ_00675,보람동_호려울마을 3단지 301동 앞,127.2802877,36.4768784,,,,운영중,
20251219,SJ_00676,금남면_대평시장 입구,127.2819218,36.4655648,,,,운영중,
20251219,SJ-00719,행정안전부 중앙동 동측 2,127.2662376,36.5025126,,,,운영중,
20251219,SJ_00677,새롬동_새뜸마을 716동 옆 로터리,127.2481267,36.4870015,,,,운영중,
20251219,SJ-00720,산울동 복합커뮤니티센터,127.26139000,36.53228920,,,,운영중,
20251219,SJ_00678,세종동_전통문화체험관(불교문화지원관),127.291181,36.5065803,,,,운영중,
20251219,SJ_00679,데일리버튼_테스트,127.2878294,36.4777939,,,,미운영,
20251219,SJ-00723,해밀동-해밀마을 203동 앞,127.2687323,36.5313831,,,,운영중,
20251219,SJ_00681,어진동_정부세종청사 중앙동 입구,127.2641945,36.5014919,,,,운영중,
20251219,SJ-00724,산울동 초. 중학교,127.26197090,36.53328020,,,,운영중,
20251219,SJ-00725,정부세종청사 중앙동 건너편 2,127.2662329,36.5019029,,,,운영중,
20251219,SJ_00682,어진동_정부세종청사 중앙동 기획재정부 입구,127.2651379,36.50314,,,,운영중,
20251219,SJ-00726,어진동_어진뜰 근린공원 사거리,127.2615627,36.498387,,,,미운영,
20251219,SJ_00683,대평동_시드니힐,127.2768806,36.4756264,,,,운영중,
20251219,SJ-00727,집현동 _하나은행 앞,127.331877,36.499219,,,,운영중,
20251219,SJ_00684,어진동_행정안전부 중앙동 동편입구,127.265834,36.5018819,,,,운영중,
20251219,SJ-00728,반곡동_수루배마을 4단지 정문 맞은편,127.313916,36.5014876,,,,운영중,
20251219,SJ_00685,반곡동_수루배마을 8단지 커뮤니티센터 앞,127.3168945,36.4977772,,,,운영중,
20251219,SJ-00729,도담동_양지중학교 맞은편,127.2676608,36.5088600,,,,운영중,
20251219,SJ_00686,나성동_소방청 남문,127.2616966,36.4832244,,,,운영중,
20251219,SJ_00191,도담동_도램1105동앞BRT,127.259334,36.514210,,,,운영중,
20251219,SJ_00192,도담동_도램1603동앞,127.265962,36.514743,,,,운영중,
20251219,SJ_00193,도담동_도담고등학교,127.264529,36.513549,,,,운영중,
20251219,SJ_00194,도담동_도램1008동앞,127.2607285,36.5127145,,,,운영중,
20251219,SJ_00195,도담동_도램204동앞,127.255733,36.512183,,,,운영중,
20251219,SJ_00197,도담동_도램1507동건너편,127.266847,36.512181,,,,운영중,
20251219,SJ_00198,도담동_도램1409동앞,127.266056,36.508466,,,,운영중,
20251219,SJ_00199,도담동_도램901동앞,127.261882,36.510627,,,,운영중,
20251219,SJ_00200,도담동_도램110동앞,127.257618,36.508385,,,,운영중,
20251219,SJ_00201,도담동_도램908동앞,127.264140,36.510086,,,,운영중,
20251219,SJ_00202,도담동_도램1411동앞,127.266978,36.510682,,,,운영중,
20251219,SJ_00203,도담동_양지고등학교,127.267945,36.508601,,,,운영중,
20251219,SJ_00205,어진동_세종중앙타운,127.261898,36.508407,,,,운영중,
20251219,SJ_00206,어진동_스타벅스,127.270002,36.504864,,,,운영중,
20251219,SJ_00207,세종동_국무조정실건너편,127.2720594,36.5025447,,,,운영중,
20251219,SJ_00208,어진동_정부청사관리본부(3동),127.267186,36.504732,,,,운영중,
20251219,SJ_00209,어진동_국토교통부정문,127.262010,36.504531,,,,운영중,
20251219,SJ_00210,어진동_복합커뮤니티센터,127.256725,36.501596,,,,운영중,
20251219,SJ_00211,어진동_고용노동부BRT,127.260127,36.501459,,,,운영중,
20251219,SJ_00212,어진동_호수공원수변공원,127.269599,36.499517,,,,운영중,
20251219,SJ_00213,어진동_문화체육관광부 버스정류장,127.2644484,36.4980964,,,,운영중,
20251219,SJ_00214,세종동_호수공원매화공연장,127.269458,36.497987,,,,운영중,
20251219,SJ_00215,어진동_LH세종특별본부,127.266200,36.495258,,,,운영중,
20251219,SJ_00216,세종동_행복도시세종홍보관,127.2700741,36.489532,,,,운영중,
20251219,SJ_00217,다정동_가온124동앞,127.2448392,36.4897114,,,,운영중,
20251219,SJ_00218,다정동_가온104동앞,127.246134,36.491607,,,,운영중,
20251219,SJ_00219,다정동_가온117동앞,127.243938,36.493015,,,,운영중,
20251219,SJ_00220,다정동_가온511동앞,127.244934,36.494836,,,,운영중,
20251219,SJ_00221,보람동_호려울1006동앞,127.294162,36.483599,,,,운영중,
20251219,SJ_00508,고운동_가락1914동,127.232504,36.522384,,,,운영중,
20251219,SJ_00222,보람동_호려울1004동앞,127.293302,36.482616,,,,운영중,
20251219,SJ_00509,도담동_라온프라이빗2차,127.259276,36.512653,,,,운영중,
20251219,SJ_00223,보람동_세종시청뒤편,127.287750,36.479902,,,,미운영,
20251219,SJ_00510,반곡동_시드니블루,127.311827,36.497844,,,,운영중,
20251219,SJ_00224,대평동_BRT,127.275964,36.472159,,,,운영중,
20251219,SJ_00511,반곡동_반곡고등학교,127.317611,36.496058,,,,운영중,
20251219,SJ_00225,대평동_시외버스터미널BRT,127.273169,36.470940,,,,운영중,
20251219,SJ_00512,보람동_여울초등학교,127.285486,36.476889,,,,운영중,
20251219,SJ_00513,해밀동_해밀138동,127.267690,36.525145,,,,운영중,
20251219,SJ_00514,해밀동_해밀139동,127.267166,36.525831,,,,운영중,
20251219,SJ_00515,세종동_세종중앙공원(남쪽)주차장,127.2698918,36.4918561,,,,운영중,
20251219,SJ_00050,한솔동_첫마을6단지617동옆,127.251964,36.475565,,,,운영중,
20251219,SJ_00051,한솔동_한솔고등학교,127.252185,36.478211,,,,운영중,
20251219,SJ_00052,한솔동_첫마을5단지525동옆,127.250310,36.477601,,,,운영중,
20251219,SJ_00053,한솔동_주민센터,127.254900,36.479357,,,,운영중,
20251219,SJ_00054,한솔동_첫마을 404동앞,127.253419,36.481052,,,,운영중,
20251219,SJ_00055,한솔동_첫마을 402동앞,127.251569,36.480223,,,,운영중,
20251219,SJ_00057,한솔동_첫마을1단지,127.2596128,36.4821524,,,,운영중,
20251219,SJ_00058,한솔동_첫마을3단지,127.260369,36.479792,,,,운영중,
20251219,SJ_00059,나성동_한솔동금강프라자1,127.262518,36.4791019,,,,운영중,
20251219,SJ_00357,나성동_소방청BRT1,127.260630,36.483176,,,,운영중,
20251219,SJ_00060,나성동_한솔동금강프라자2,127.262328,36.479133,,,,운영중,
20251219,SJ_00061,새롬동_새뜸정문 102동앞,127.2485116,36.4827356,,,,운영중,
20251219,SJ_00062,새롬동_새뜸5단지,127.2505161,36.483064,,,,운영중,
20251219,SJ_00063,새롬동_새뜸8단지건너편,127.253073,36.484625,,,,운영중,
20251219,SJ_00064,새롬동_새뜸프라자앞,127.251999,36.484200,,,,운영중,
20251219,SJ_00065,새롬동_복합커뮤니티센터 옆,127.251332,36.485046,,,,운영중,
20251219,SJ_00066,새롬동_세움빌딩앞,127.250956,36.485164,,,,운영중,
20251219,SJ_00067,새롬동_행운빌딩,127.250624,36.485790,,,,운영중,
20251219,SJ_00068,새롬동_오렌지빌딩,127.250476,36.486842,,,,운영중,
20251219,SJ_00069,새롬동_해피라움W앞,127.250668,36.486754,,,,운영중,
20251219,SJ_00070,새롬동_새뜸1003동건너편,127.251418,36.487309,,,,운영중,
20251219,SJ_00071,새롬동_새뜸402동앞로터리,127.247663,36.486780,,,,운영중,
20251219,SJ_00072,새롬동_새뜸703동앞,127.2503098,36.4880271,,,,운영중,
20251219,SJ_00073,새롬동_새뜸705동앞,127.2500531,36.4893226,,,,운영중,
20251219,SJ_00074,새롬동_새롬종합복지센터좌,127.256033,36.485805,,,,운영중,
20251219,SJ_00075,나성동_명동프라자옆BRT,127.257124,36.487564,,,,운영중,
20251219,SJ_00076,다정동_다정초 봄빛문화공원,127.243401,36.493183,,,,운영중,
20251219,SJ_00077,다정동_가온511동앞,127.2447827,36.4946096,,,,운영중,
20251219,SJ_00078,다정동_the다정빌딩옆,127.248580,36.494859,,,,운영중,
20251219,SJ_00079,다정동_가온403동건너편 공원,127.248148,36.493878,,,,운영중,
20251219,SJ_00080,다정동_가온414동,127.249472,36.490763,,,,운영중,
20251219,SJ-00772,고운동 은하수공원 버스정류장 인근,127.2438962,36.5326751,,,,운영중,
20251219,SJ_00081,다정동_가온1006동앞,127.252430,36.490872,,,,운영중,
20251219,SJ-00773,고운동 세종코지빌 인근 ,127.2300372,36.5188439,,,,운영중,
20251219,SJ-00774,고운동 가락마을 604동 인근,127.2409055,36.5032758,,,,운영중,
20251219,SJ-00775,아름동 국민건강보험공단 인근,127.2417209,36.5137534,,,,운영중,
20251219,SJ-00776,아름동 대영프라자 인근 ,127.2437862,36.5115825,,,,운영중,
20251219,SJ-00777,아름동 아이콤타워 인근,127.2418356,36.5121252,,,,운영중,
20251219,SJ-00778,종촌동 가재마을 12단지 건너편,127.2504528,36.5076341,,,,운영중,
20251219,SJ-00779,반곡동 왕관빌딩 앞,127.3126372,36.4978996,,,,운영중,
20251219,SJ-00780,산울동 세종캠퍼스고등학교 후문,127.2646727,36.5359214,,,,운영중,
20251219,SJ-01001,국립어린이박물관,127.272074,36.489669,,,,운영중,
20251219,SJ-1002,5/11 낙화축제(옥외 주차장),127.2667255,36.4976821,,,,미운영,
20251219,SJ-250426,25 기후변화행사 임시대여소 세종대왕상징광장,127.27531,36.4909929,,,,미운영,
20251219,SJ-705,세종동_세종전통문화체험관 정부세종청사방향(임시버스정류장),127.285504,36.5037737,,,,운영중,
20251219,SM_00001,삼미,126.880623,37.484362,,,,미운영,
20251219,SM_00100,인천_테스트대여소,126.695496,37.477747,,,,미운영,
20251219,SN_00680,도담동_어울링센터,127.2609672,36.5158724,,,,운영중,
20251219,SJ_00242,다정동_가온1201동앞,127.255052,36.492640,,,,운영중,
20251219,SJ_00243,다정동_가온1001동앞,127.254081,36.492507,,,,운영중,
20251219,SJ_00244,나성동_포레뷰앞BRT,127.256191,36.490722,,,,운영중,
20251219,SJ_00245,다정동_다정센타프라자앞,127.248722,36.495532,,,,운영중,
20251219,SJ_00246,다정동_리치타워앞,127.249401,36.493768,,,,운영중,
20251219,SJ_00247,보람동_호려울805동앞,127.295283,36.478607,,,,운영중,
20251219,SJ_00248,한솔동_첫마을6단지 상가옆,127.254865,36.474746,,,,운영중,
20251219,SJ_00249,한솔동_첫마을6단지 정류장,127.2530918,36.4750764,,,,운영중,
20251219,SJ_00250,소담동_새샘215동앞BRT,127.297462,36.482212,,,,운영중,
20251219,SJ_00251,소담동_새샘216동앞BRT,127.298353,36.482894,,,,운영중,
20251219,SJ_00252,소담동_새샘309동앞BRT,127.297137,36.482649,,,,운영중,
20251219,SJ_00253,나성동_LH분양홍보관건너편2,127.269095,36.481223,,,,운영중,
20251219,SJ_00254,나성동_LH분양홍보관건너편1,127.268610,36.482087,,,,운영중,
20251219,SJ_00255,나성동_LH분양홍보관,127.268625,36.481510,,,,운영중,
20251219,SJ_00256,나성동_세종예술의전당 앞,127.266194,36.485519,,,,운영중,
20251219,SJ_00257,나성동_나릿재202동건너편,127.2650473,36.4864148,,,,운영중,
20251219,SJ_00258,나성동_나릿재202동앞,127.265018,36.487162,,,,운영중,
20251219,SJ_00261,어진동_지방자치회관건너편,127.262704,36.495181,,,,운영중,
20251219,SJ_00262,소담동_새샘803동앞BRT1,127.301409,36.487204,,,,운영중,
20251219,SJ_00263,소담동_새샘803동건너편BRT2,127.302012,36.487034,,,,운영중,
20251219,SJ_00264,소담동_새샘803동건너편BRT3,127.302129,36.487293,,,,운영중,
20251219,SJ_00265,반곡동_국토연구원앞,127.300010,36.491935,,,,운영중,
20251219,SJ_00266,반곡동_국책연구단지뒤 BRT1(시청방향),127.304452,36.492532,,,,운영중,
20251219,SJ_00267,반곡동_국책연구단지뒤 BRT2(시청방향),127.304180,36.492171,,,,운영중,
20251219,SJ_00268,반곡동_국책연구단지남측 BRT1(집현동방향),127.3041553,36.4912142,,,,운영중,
20251219,SJ_00269,반곡동_국책연구단지남측 BRT2(집현동방향),127.303937,36.490897,,,,운영중,
20251219,SJ_00270,나성동_한국정책방송원건너편,127.262000,36.483099,,,,운영중,
20251219,SJ_00271,나성동_한국정책방송원동문건너편,127.26238997,36.48448639,,,,운영중,
20251219,SJ_00272,나성동_메가타워1건너편,127.258088,36.489306,,,,운영중,
20251219,SJ_00369,어진동_푸르지오시티1차2,127.263804,36.495494,,,,운영중,
20251219,SJ_00273,나성동_현대자동차 앞,127.256961,36.490977,,,,운영중,
20251219,SJ_00370,아름동_범지기1108동앞,127.250539,36.511454,,,,운영중,
20251219,SJ_00274,나성동_나릿재5단지 버스정류장,127.2581797,36.4914033,,,,운영중,
20251219,SJ_00371,도담동_범지기1208동앞 ,127.253183,36.511586,,,,운영중,
20251219,SJ_00275,어진동_세종파이낸스3차앞,127.259943,36.497628,,,,운영중,
20251219,SJ_00372,세종동_호수공원방울새공원건너편,127.269628,36.496308,,,,운영중,
20251219,SJ_00439,소담동_새샘106동,127.303835,36.481239,,,,운영중,
20251219,SJ_00440,어진동_세종파이낸스 2차 서편,127.260966,36.497021,,,,운영중,
20251219,SJ_00441,어진동_세종파이낸스 2차 동편,127.262468,36.496818,,,,운영중,
20251219,SJ_00442,조치원_고려대학교,127.293226,36.609976,,,,운영중,
20251219,SJ_00443,반곡동_수루배 111동앞,127.309124,36.497413,,,,운영중,
20251219,SJ_00444,반곡동_수루배 105동앞,127.306808,36.496003,,,,운영중,
20251219,SJ_00445,반곡동_수루배 102동,127.304615,36.496675,,,,운영중,
20251219,SJ_00446,보람동_호려울 102동 맞은 편,127.285131,36.475025,,,,운영중,
20251219,SJ_00447,한솔동_복합커뮤니티센터 정음관,127.255734,36.478032,,,,운영중,
20251219,SJ_00448,반곡동_반곡중학교앞,127.311014,36.501100,,,,운영중,
20251219,SJ_00449,반곡동_수루배 416동앞 로터리,127.315948,36.500299,,,,운영중,
20251219,SJ_00450,반곡동_수루배 401동앞,127.313487,36.498583,,,,운영중,
20251219,SJ_00452,어진동_한뜰106동 앞,127.267595,36.506868,,,,운영중,
20251219,SJ_00453,어진동_지방자치회관 앞,127.263266,36.494596,,,,운영중,
20251219,SJ_00454,나성동_어반아트리움 거치대,127.259810,36.488291,,,,운영중,
20251219,SJ_00455,가람동_지역난방공사 앞,127.245724,36.465209,,,,운영중,
20251219,SJ_00456,보람동_세종시청 서편 주차장,127.287455,36.479679,,,,운영중,
20251219,SJ_00457,반곡동_수루배 303동 앞,127.307685,36.499150,,,,운영중,
20251219,SJ_00458,집현동_산학연지원센터 북측.,127.328621,36.499711,,,,운영중,
20251219,SJ_00459,집현동_산학연지원센터 남측.,127.329186,36.498940,,,,운영중,
20251219,SJ_00460,어진동_과학기술정보통신부(4동),127.265907,36.506698,,,,운영중,
20251219,SJ_00461,아름동_범지기 501동 앞,127.245976,36.509827,,,,운영중,
20251219,SJ_00462,고운동_가락 1802동 앞,127.233067,36.520986,,,,운영중,
20251219,SJ_00463,고운동_가락 1806동 앞,127.233825,36.519781,,,,운영중,
20251219,SJ_00464,소담동_새샘 606동 앞,127.304708,36.484171,,,,운영중,
20251219,SJ_00465,도담동_도램 1315동 앞,127.259114,36.517504,,,,운영중,
20251219,SJ_00466,한솔동_우체국 앞,127.254439,36.479888,,,,운영중,
20251219,SJ_00467,보람동_세종남부경찰서 버스정류장,127.292663,36.480504,,,,운영중,
20251219,SJ_00468,대평동_해들 518동 앞,127.278710,36.473434,,,,운영중,
20251219,SJ_00469,어진동_청암빌딩 앞,127.262043,36.507427,,,,운영중,
20251219,SJ_00470,조치원_고려대학교 정문,127.289234,36.608603,,,,운영중,
20251219,SJ_00471,새롬동_새뜸 607동 앞,127.248697,36.484697,,,,운영중,
20251219,SJ_00472,도담동_도램 601동 앞,127.260959,36.509331,,,,운영중,
20251219,SJ-00731,산울동_ 세종파밀리에더파크 정문,127.260111,36.529387,,,,운영중,
20251219,SJ-00733,나성동_신한은행 앞,127.2592678,36.4836299,,,,운영중,
20251219,SJ-00734,가람동_LH 품질시험인정센터 정문,127.241030,36.468710,,,,운영중,
20251219,SJ_00142,종촌동_CGV앞,127.247207,36.502186,,,,운영중,
20251219,SJ_00143,종촌동_가재523동앞,127.248263,36.501980,,,,운영중,
20251219,SJ_00144,종촌동_소망교회앞,127.248730,36.502239,,,,운영중,
20251219,SJ_00145,종촌동_가재801동앞,127.250042,36.500706,,,,운영중,
20251219,SJ_00146,종촌동_공영주차장앞,127.249992,36.503494,,,,운영중,
20251219,SJ_00147,종촌동_가재1103동건너편1,127.249890,36.504114,,,,운영중,
20251219,SJ_00148,종촌동_가재1103동건너편2,127.249841,36.504353,,,,운영중,
20251219,SJ_00149,종촌동_가재704동앞,127.249620,36.506615,,,,운영중,
20251219,SJ_00150,종촌동_가재911동앞,127.251003,36.501881,,,,운영중,
20251219,SJ_00151,종촌동_가재1008동앞,127.252239,36.501901,,,,운영중,
20251219,SJ_00152,종촌동_가재1009동건너편,127.252735,36.501528,,,,운영중,
20251219,SJ_00153,종촌동_가재1102동앞,127.250999,36.504626,,,,운영중,
20251219,SJ_00154,종촌동_가재1202동앞,127.250973,36.504884,,,,운영중,
20251219,SJ_00155,아름동_범지기101동앞,127.241923,36.508983,,,,운영중,
20251219,SJ_00156,아름동_범지기401동건너편,127.250010,36.509118,,,,운영중,
20251219,SJ_00157,아름동_범지기601동앞,127.249758,36.510313,,,,운영중,
20251219,SJ_00158,아름동_다올비즈니스센터앞,127.2422300,36.511985,,,,운영중,
20251219,SJ_00159,아름동_아카데미타워앞,127.243538,36.512167,,,,운영중,
20251219,SJ_00160,아름동_싱싱장터2호점앞,127.247866,36.511608,,,,운영중,
20251219,SJ_00161,아름동_복합커뮤니티센터,127.247855,36.511842,,,,운영중,
20251219,SJ_00162,아름동_해피라움4앞,127.249595,36.511492,,,,운영중,
20251219,SJ_00163,아름동_해피라움3앞,127.248956,36.511523,,,,운영중,
20251219,SJ_00164,아름동_해피라움1앞,127.248980,36.511775,,,,운영중,
20251219,SJ_00165,아름동_해피라움2앞,127.249558,36.511749,,,,운영중,
20251219,SJ_00166,아름동_범지기1101동앞,127.252444,36.511400,,,,운영중,
20251219,SJ_00167,아름동_아름고앞,127.245820,36.513330,,,,운영중,
20251219,SJ_00168,아름동_아름중학교앞,127.245669,36.514281,,,,운영중,
20251219,SJ_00169,아름동_한국해양교통안전공단,127.242543,36.514818,,,,운영중,
20251219,SJ_00170,아름동_범지기1202동앞,127.250458,36.512605,,,,운영중,
20251219,SJ_00171,아름동_아름초등학교앞,127.250768,36.514231,,,,운영중,
20251219,SJ_00172,아름동_범지기808동앞,127.250449,36.514286,,,,운영중,
20251219,SJ_00173,아름동_범지기303동앞,127.245395,36.516106,,,,운영중,
20251219,SJ_00174,아름동_범지기1009동앞,127.251053,36.515796,,,,운영중,
20251219,SJ_00175,아름동_범지기1012동 건너편,127.251742,36.516766,,,,운영중,
20251219,SJ_00516,세종동_세종중앙공원(중앙)공터,127.2746299,36.4947056,,,,운영중,
20251219,SJ_00517,세종동_세종중앙공원(북쪽)주차장,127.281370,36.499060,,,,운영중,
20251219,SJ_00518,세종동_국립수목원(북쪽)보관소,127.284106,36.497816,,,,운영중,
20251219,SJ_00519,도담동_카림에비뉴,127.259281,36.514435,,,,운영중,
20251219,SJ_00296,어진동_세종소방서옆,127.2743611,36.5058162,,,,운영중,
20251219,SJ_00297,반곡동_국책연구단지,127.304042,36.496106,,,,운영중,
20251219,SJ_00298,새롬동_새뜸101동옆,127.250021,36.482426,,,,운영중,
20251219,SJ_00299,나성동_스타벅스행복타워BRT,127.262081,36.480312,,,,운영중,
20251219,SJ_00300,나성동_스타벅스행복타워건너편BRT,127.262678,36.480336,,,,운영중,
20251219,SJ_00301,나성동_한솔동환승주차장A BRT,127.261558,36.481014,,,,운영중,
20251219,SJ_00302,나성동_한솔동환승주차장B BRT,127.261860,36.481461,,,,운영중,
20251219,SJ_00303,새롬동_새뜸901동 건너편,127.255669,36.485127,,,,운영중,
20251219,SJ_00304,나성동_에스제이타워앞BRT,127.257635,36.486579,,,,운영중,
20251219,SJ_00305,새롬동_새뜸901동옆,127.255562,36.484743,,,,운영중,
20251219,SJ_00306,새롬동_새뜸803동사이,127.254928,36.484807,,,,운영중,
